3,3,5.464996,17,1
5,3,6.624996,32,1
1,3,3.804997,14,1
5,3,6.524996,26,1
1,3,5.464996,20,1
5,3,10.625,40,1
5,3,7.924995,20,1
1,3,2.984998,8,1
1,3,7.784994,23,1
1,3,11.22506,40,1
3,3,12.96503,35,1
5,3,2.325,5,1
1,3,7.564994,32,1
5,3,2.825,11,1
3,3,6.304996,23,1
3,3,9.125,20,1
3,3,9.245001,14,1
3,3,2.764998,5,1
5,3,3.124999,8,1
3,3,4.984997,11,1
5,3,5.824997,23,1
5,3,6.324996,29,1
5,3,7.324996,17,1
3,3,11.88502,29,1
5,3,6.424996,14,1
1,3,11.32507,35,1
3,3,13.26503,40,1
3,3,12.66502,26,1
1,3,2.464998,5,1
3,3,14.52504,32,1
1,3,9.185017,29,1
3,3,3.424998,8,1
1,3,6.704995,11,1
5,3,8.724997,35,1
1,3,9.965034,17,1
1,3,12.6451,26,1
1,1,3.334996,35,1
1,1,4.734995,40,1
1,1,4.094995,32,1
1,1,4.594995,20,1
5,1,2.274998,17,1
3,1,2.274997,23,1
1,1,3.834996,23,1
1,1,4.134995,29,1
3,1,1.554998,17,1
3,1,0.174999,5,1
5,1,5.074996,35,1
3,1,0.294999,8,1
3,1,3.894996,29,1
5,1,6.074995,29,1
1,1,2.354997,14,1
5,1,0.075,5,1
3,1,3.054997,32,1
1,1,3.414996,11,1
3,1,2.994997,20,1
3,1,3.294997,26,1
5,1,0.475,8,1
3,1,5.154995,35,1
5,1,2.074999,11,1
1,1,-0.7250003,5,1
3,1,0.894999,11,1
3,1,4.554996,40,1
5,1,4.174997,40,1
1,1,3.394996,26,1
3,1,2.334997,14,1
1,1,5.434994,17,1
1,1,0.874998,8,1
5,1,2.474998,20,1
5,1,5.374996,26,1
5,1,8.075001,32,1
5,1,4.174997,23,1
5,1,3.374998,14,1
3,2,6.594996,14,1
5,2,12.97501,35,1
5,2,13.67501,32,1
1,2,7.034995,17,1
5,2,16.27502,40,1
1,2,5.694996,11,1
5,2,5.874998,11,1
3,2,17.93505,35,1
3,2,15.77504,23,1
3,2,19.07504,29,1
1,2,11.97505,32,1
5,2,7.874996,17,1
