5,3,37.925,26,1
3,3,12.42502,40,1
5,3,9.024998,8,1
5,3,14.42502,14,1
1,3,12.52509,26,1
5,3,21.32504,29,1
1,3,5.444996,14,1
5,3,19.92504,17,1
5,3,23.12505,23,1
3,3,22.86499,26,1
3,3,12.54502,17,1
3,3,19.20502,29,1
1,3,14.02513,17,1
3,3,10.025006,5,1
5,3,34.42505,32,1
1,3,6.464995,20,1
5,3,34.02505,40,1
1,3,9.305019,35,1
1,3,3.664997,8,1
3,3,19.62502,32,1
3,3,9.545003,20,1
1,3,6.484995,23,1
5,3,8.624996,5,1
3,3,9.785005,14,1
5,3,28.82507,35,1
1,3,4.564997,11,1
3,3,19.50502,23,1
3,3,17.16504,35,1
1,3,4.564997,5,1
3,3,12.24502,8,1
1,3,13.76512,29,1
5,3,10.325,20,1
5,3,7.724995,11,1
1,3,9.925034,32,1
1,3,12.00508,40,1
3,3,7.624994,11,1
5,1,17.07504,35,1
1,1,9.45506,29,1
3,1,2.394998,8,1
5,1,14.37502,32,1
1,1,4.114995,14,1
5,1,2.574998,5,1
5,1,9.37501,26,1
3,1,7.735003,20,1
1,1,2.074997,11,1
3,1,8.155005,23,1
3,1,4.614995,5,1
1,1,9.39506,32,1
3,1,6.834996,17,1
3,1,12.59504,40,1
5,1,11.17501,23,1
5,1,11.37501,20,1
1,1,11.71512,35,1
5,1,20.67505,40,1
1,1,4.674995,20,1
1,1,8.43504,40,1
3,1,12.29503,29,1
1,1,5.454994,26,1
5,1,11.77501,29,1
5,1,5.274996,14,1
1,1,0.814998,5,1
5,1,6.974997,17,1
3,1,13.91505,35,1
1,1,1.274998,8,1
5,1,4.574996,11,1
3,1,6.654995,14,1
3,1,3.834996,11,1
5,1,5.674995,8,1
3,1,10.97503,32,1
3,1,10.43502,26,1
1,1,4.414995,23,1
1,1,3.074996,17,1
1,2,5.894996,8,1
1,2,9.655,29,1
1,2,11.035031,14,1
5,2,22.57504,32,1
1,2,14.49511,40,1
3,2,27.17496,26,1
5,2,12.77501,14,1
3,2,12.89502,17,1
3,2,5.814997,5,1
1,2,8.114994,5,1
5,2,13.17501,8,1
3,2,12.17501,11,1
3,2,16.43504,23,1
5,2,17.67503,23,1
3,2,18.71504,29,1
5,2,30.87508,35,1
5,2,20.07504,17,1
5,2,18.27503,11,1
1,2,7.854994,20,1
1,2,10.715024,17,1
3,2,19.97503,14,1
5,2,23.57505,26,1
1,2,13.11508,23,1
1,2,18.03519,35,1
1,2,5.694996,11,1
3,2,12.95502,8,1
3,2,22.13501,35,1
1,2,11.295037,32,1
5,2,6.774997,5,1
3,2,12.89502,20,1
1,2,12.21506,26,1
5,2,15.67502,29,1
3,2,27.17496,40,1
5,2,14.97502,20,1
3,2,24.11499,32,1
5,2,41.27497,40,1
1,4,7.464993,17,1
3,4,11.86502,32,1
5,4,20.12504,40,1
5,4,22.02505,23,1
3,4,3.764997,5,1
1,4,16.4852,29,1
3,4,13.78504,20,1
5,4,25.12506,32,1
1,4,8.36501,20,1
3,4,10.42501,17,1
5,4,28.12507,26,1
5,4,6.424995,8,1
3,4,6.884994,14,1
1,4,10.64506,32,1
5,4,5.124997,5,1
1,4,4.344996,5,1
3,4,21.465,11,1
3,4,29.56492,40,1
3,4,16.96504,23,1
5,4,22.02505,20,1
5,4,19.82504,11,1
5,4,23.62506,14,1
3,4,17.32503,35,1
1,4,10.00505,35,1
5,4,11.32501,29,1
1,4,11.22508,26,1
1,4,8.78502,23,1
5,4,16.72503,35,1
1,4,7.604993,14,1
5,4,20.52504,17,1
1,4,7.444993,11,1
3,4,18.04503,29,1
1,4,13.18512,40,1
1,4,5.164995,8,1
3,4,14.50504,26,1
3,4,8.264998,8,1
3,1,13.8753,5,2
3,1,26.37702,26,2
5,1,16.98599,11,2
3,1,20.54481,20,2
5,1,17.04194,17,2
5,1,30.37636,26,2
3,1,20.03964,17,2
1,1,17.15239,20,2
5,1,6.81974,5,2
1,1,23.04184,23,2
5,1,7.375228,8,2
3,1,12.37558,11,2
5,1,25.65148,20,2
1,1,34.43026,32,2
3,1,16.82215,14,2
1,1,23.15278,26,2
1,1,15.43169,5,2
5,1,22.54295,35,2
5,1,22.87543,32,2
1,1,38.04247,40,2
1,1,19.8769,14,2
1,1,55.26645,35,2
1,1,39.70892,29,2
3,1,31.87482,23,2
5,1,35.59704,40,2
1,1,34.09852,11,2
1,1,13.04166,8,2
5,1,20.48717,14,2
3,1,35.20876,35,2
3,1,49.82003,40,2
3,1,33.59706,29,2
3,1,22.3761,8,2
3,1,30.09886,32,2
5,1,28.31906,29,2
1,1,26.82005,17,2
5,1,28.92976,23,2
3,3,40.57036,26,2
3,3,13.51392,5,2
1,3,34.29161,32,2
3,3,30.40231,35,2
1,3,22.29166,23,2
3,3,15.84734,14,2
1,3,20.23651,8,2
3,3,26.84772,20,2
5,3,25.57,14,2
5,3,28.23687,32,2
5,3,33.84746,29,2
5,3,7.457909,5,2
5,3,23.84971,40,2
1,3,23.84689,35,2
3,3,23.06995,23,2
3,3,27.90357,40,2
1,3,19.56931,14,2
1,3,34.68188,40,2
5,3,21.4032,26,2
5,3,29.06954,23,2
1,3,21.68258,5,2
5,3,20.56989,17,2
3,3,17.73591,11,2
1,3,25.12547,11,2
3,3,19.12565,29,2
5,3,13.84688,8,2
1,3,21.4574,29,2
1,3,23.29191,26,2
1,3,29.12683,20,2
5,3,23.01236,35,2
1,3,19.73893,17,2
3,3,20.79304,8,2
3,3,32.68135,32,2
5,3,23.45786,20,2
5,3,9.514226,11,2
3,3,9.901761,17,2
3,2,24.71119,17,2
5,2,24.37643,17,2
5,2,27.43142,26,2
5,2,25.98648,20,2
1,2,44.54248,35,2
1,2,38.76456,29,2
1,2,29.37383,11,2
3,2,10.040442,8,2
1,2,9.041139,5,2
1,2,13.82066,8,2
1,2,21.98646,17,2
1,2,21.93204,32,2
3,2,27.32035,32,2
5,2,9.984892,11,2
3,2,10.151511,11,2
5,2,14.26432,14,2
1,2,19.59765,14,2
3,2,24.54213,29,2
1,2,26.70931,20,2
5,2,39.3204,40,2
3,2,9.986516,5,2
3,2,14.76468,14,2
3,2,16.54339,23,2
3,2,22.15379,40,2
5,2,21.87516,32,2
5,2,20.87504,35,2
3,2,14.65237,26,2
3,2,10.262465,35,2
1,2,37.98631,23,2
5,2,20.09767,29,2
5,2,22.93111,23,2
3,2,17.93046,20,2
1,2,50.65258,26,2
5,2,9.264079,5,2
1,2,36.37654,40,2
5,2,13.09726,8,2
5,4,19.18113,35,2
1,4,41.57078,32,2
1,4,13.56957,5,2
1,4,36.51433,35,2
1,4,36.51373,40,2
5,4,13.12606,8,2
1,4,22.4589,20,2
5,4,30.18137,40,2
1,4,57.62638,29,2
3,4,45.95859,35,2
5,4,21.23688,23,2
1,4,26.01414,26,2
3,4,22.18116,20,2
5,4,7.790984,5,2
1,4,16.90269,23,2
1,4,21.34671,14,2
3,4,6.791757,5,2
3,4,7.513551,8,2
5,4,17.18024,32,2
3,4,25.34698,32,2
3,4,24.29328,26,2
3,4,36.7362,40,2
5,4,19.73616,29,2
1,4,18.12523,11,2
3,4,13.29123,14,2
5,4,20.67981,26,2
1,4,8.570498,8,2
3,4,16.18105,11,2
3,4,26.51522,23,2
5,4,21.29223,20,2
5,4,7.069048,11,2
3,4,19.56823,29,2
5,4,7.458587,17,2
3,4,16.6794,17,2
1,4,19.35004,17,2
5,4,18.79206,14,2
