5,1,7.674999,14,1
1,1,9.69507,23,1
5,1,6.214993,5,1
1,1,6.214993,14,1
3,1,19.735,29,1
1,1,8.315038,20,1
1,1,0.754998,5,1
5,1,11.97502,20,1
3,1,10.55502,17,1
5,1,30.17509,40,1
5,1,22.37506,35,1
5,1,8.775,17,1
3,1,14.63505,20,1
5,1,3.774997,8,1
1,1,10.07508,17,1
3,1,9.65502,14,1
5,1,8.175001,11,1
3,1,21.05499,26,1
3,1,2.994997,5,1
1,1,13.95517,29,1
3,1,21.29499,32,1
1,1,15.85521,35,1
3,1,26.15494,35,1
5,1,21.87505,23,1
5,1,14.47503,26,1
5,1,19.27504,29,1
1,1,18.19526,40,1
1,1,15.75521,32,1
1,1,13.71516,26,1
1,1,3.674996,8,1
5,1,28.97508,32,1
3,1,14.33505,23,1
3,1,5.934994,8,1
3,1,36.29504,40,1
3,1,8.39501,11,1
1,1,5.834994,11,1
1,2,11.61504,17,1
5,2,7.474997,8,1
1,2,12.17506,32,1
5,2,11.575,23,1
1,2,11.63505,23,1
3,2,13.07502,14,1
5,2,24.17505,29,1
1,2,7.474995,14,1
5,2,23.17505,40,1
5,2,5.674998,5,1
3,2,19.07504,32,1
3,2,6.594996,5,1
5,2,19.47503,26,1
3,2,21.41501,29,1
3,2,26.03497,26,1
5,2,12.57501,11,1
1,2,18.89521,29,1
3,2,31.31493,40,1
5,2,23.47505,20,1
1,2,13.71509,20,1
1,2,19.87523,35,1
5,2,5.374999,14,1
5,2,21.97504,35,1
1,2,9.474996,11,1
5,2,24.17505,32,1
3,2,39.53505,35,1
3,2,16.91505,23,1
5,2,12.67501,17,1
3,2,10.315001,8,1
1,2,8.094994,8,1
1,2,19.11522,26,1
3,2,9.954998,11,1
3,2,18.47504,17,1
3,2,16.43504,20,1
1,2,23.61532,40,1
1,2,6.134996,5,1
5,3,16.92503,14,1
5,3,19.72504,23,1
5,3,28.12507,35,1
5,3,20.02504,20,1
5,3,10.325,17,1
1,3,19.48525,32,1
1,3,5.244996,11,1
1,3,20.78528,26,1
3,3,9.845005,17,1
3,3,13.80503,14,1
5,3,5.524997,11,1
5,3,28.12507,29,1
3,3,27.90495,26,1
1,3,13.90512,17,1
5,3,27.12507,40,1
3,3,24.24498,32,1
1,3,16.80519,35,1
3,3,18.96502,23,1
3,3,23.76498,20,1
1,3,18.92524,20,1
5,3,29.62508,32,1
3,3,4.624997,5,1
3,3,9.725004,8,1
1,3,27.48544,40,1
3,3,28.92494,35,1
1,3,14.48514,14,1
1,3,19.82526,23,1
3,3,23.22499,29,1
3,3,10.80501,11,1
5,3,3.824999,5,1
5,3,3.724999,8,1
3,3,53.7654,40,1
1,3,23.66535,29,1
1,3,3.584997,5,1
1,3,6.544995,8,1
5,3,18.52503,26,1
5,4,15.72503,14,1
5,4,30.02508,23,1
3,4,11.44502,11,1
1,4,11.22508,20,1
3,4,23.38498,29,1
1,4,18.46524,40,1
3,4,28.00494,26,1
1,4,17.86523,23,1
3,4,51.70537,40,1
3,4,16.18504,14,1
5,4,26.72507,40,1
3,4,4.364996,8,1
1,4,19.82527,32,1
5,4,4.524997,8,1
1,4,9.185029,14,1
3,4,14.14504,32,1
3,4,12.40503,20,1
1,4,8.965024,17,1
1,4,19.26526,35,1
3,4,22.72499,35,1
1,4,19.10526,26,1
5,4,15.12502,17,1
5,4,18.22503,29,1
3,4,13.36503,17,1
1,4,7.364993,8,1
5,4,16.82503,20,1
1,4,3.724997,5,1
3,4,13.78504,23,1
1,4,17.08521,29,1
