1,3,3.304998,5,1
1,3,4.484997,11,1
5,3,4.224998,5,1
3,3,3.064998,5,1
3,3,7.504994,32,1
3,3,6.844995,23,1
3,3,9.425002,40,1
1,3,11.64507,35,1
3,3,4.924997,14,1
1,3,7.044994,20,1
3,3,4.804997,17,1
1,3,3.184998,8,1
3,3,3.904997,11,1
5,3,6.824996,26,1
3,3,6.244996,35,1
1,3,5.064996,17,1
1,3,7.824994,26,1
5,3,2.425,8,1
1,3,5.344996,23,1
5,3,8.024995,23,1
5,3,6.924996,29,1
3,3,5.584996,20,1
3,3,7.024995,26,1
1,3,25.02538,40,1
3,3,3.484998,8,1
5,3,6.624996,20,1
1,3,6.024995,14,1
5,3,3.124999,11,1
5,3,5.824997,17,1
5,3,12.12501,40,1
5,3,5.324997,14,1
1,3,10.98506,29,1
1,3,12.16508,32,1
5,3,5.224998,32,1
5,3,5.324997,35,1
3,3,6.664995,29,1
5,2,16.97502,8,1
3,2,15.71504,29,1
5,2,14.47501,14,1
5,2,15.37502,20,1
1,2,7.694994,8,1
5,2,16.67502,23,1
3,2,13.55502,23,1
1,2,18.2952,26,1
1,2,13.09508,17,1
1,2,7.494995,11,1
3,2,11.81501,20,1
3,2,10.495002,26,1
5,2,19.97503,35,1
3,2,11.155006,32,1
3,2,9.174994,11,1
5,2,5.974998,5,1
5,2,17.47503,32,1
1,2,7.794994,14,1
5,2,22.67505,29,1
3,2,19.91503,35,1
1,2,12.47506,35,1
3,2,7.134995,8,1
5,2,9.774997,11,1
1,2,8.954993,20,1
1,2,4.934997,5,1
1,2,15.05512,23,1
3,2,26.33497,40,1
3,2,13.01502,17,1
5,2,17.17502,26,1
3,2,5.454997,5,1
1,2,16.63516,32,1
1,2,15.89514,29,1
5,2,20.07504,17,1
1,2,18.6352,40,1
3,2,11.095006,14,1
5,2,24.07505,40,1
5,4,3.924998,5,1
5,4,9.125001,20,1
3,4,6.704994,32,1
3,4,7.484993,29,1
5,4,7.124995,17,1
3,4,4.904996,8,1
5,4,3.924998,8,1
3,4,12.22503,40,1
1,4,4.604996,11,1
3,4,7.784995,26,1
3,4,2.864998,5,1
3,4,11.02502,23,1
5,4,4.124998,14,1
1,4,16.94521,35,1
1,4,3.964996,17,1
1,4,9.585038,32,1
1,4,2.684998,5,1
5,4,8.925,23,1
3,4,9.105004,11,1
1,4,8.725019,23,1
1,4,8.065003,20,1
3,4,14.20504,35,1
5,4,5.524996,11,1
3,4,6.104995,14,1
5,4,11.92501,40,1
5,4,9.925,35,1
3,4,7.004994,17,1
5,4,6.424995,26,1
1,4,10.12505,26,1
1,4,12.90511,40,1
1,4,4.584996,14,1
1,4,13.56513,29,1
5,4,7.724996,29,1
1,4,4.684996,8,1
3,4,9.345006,20,1
5,4,10.52501,32,1
5,1,12.57502,26,1
3,1,9.17501,23,1
5,1,13.87502,17,1
3,1,7.675002,11,1
1,1,11.51511,26,1
3,1,13.49504,26,1
5,1,6.974997,8,1
1,1,12.63514,29,1
3,1,4.734995,5,1
5,1,4.074997,5,1
5,1,19.27504,35,1
1,1,9.89507,17,1
5,1,7.875,11,1
1,1,5.054995,8,1
5,1,21.77505,32,1
3,1,16.67503,35,1
5,1,19.97505,23,1
